,ProductId,UserId,Score
4982,B001EO5ZDI,A1K82R24ROO2I7,5
4991,B004TTSB2C,A2YMS9UK1A9OF2,5
4992,B002Z9NKUG,A1Z4LX3Q1YMF84,2
4993,B000FA398U,A1Z54EM24Y40LL,5
4998,B00653KJ5M,A3POAWC2JPQQQP,4
5014,B000HDKZDC,A233H2J16V56W8,5
5019,B000HDKZDC,A22U8V3UVVBP7M,3
5036,B000UXH9ME,A2L01339XV496V,5
5054,B000E3ZFIK,A36WGHR8TO5DKT,4
5061,B007OWEOIQ,A32EOHLFZYXJEP,5
5093,B001EO5ZFQ,A3D6OI36USYOU1,1
5105,B0073FG1H6,A1HOXKR7OKJ1X1,4
5143,B0031YJ38W,A3BH49ZKESHDID,5
5146,B0031YJ38W,A3TD1O4EC26NT2,5
5147,B0031YJ38W,AY1EF0GOH80EK,3
5151,B0031YJ38W,A1QIXPV1XB7GL4,5
5195,B003R0LKSG,A3D9Q8V4FGLA82,4
5215,B000G1X456,A2YSFKX18XTHED,3
5223,B0009OMU00,A35W3JQYP0M655,3
5235,B0012YEKCW,AD34TCPEP7P84,5
5304,B004XMIRU6,A1YGCU0QQKZC29,3
5305,B004XMIRU6,A1KZUXE70GYNGO,4
5314,B004RDRHAW,A2BLJGGWN8GTXQ,4
5317,B004LQT0JG,A2K3J2X8KDY47N,5
5318,B004LQT0JG,A7EK88GF8N40F,2
5360,B004565GV8,A2XNOB1T796Y6B,4
5363,B004565GV8,AJB5P7GVR0MT8,1
5391,B00622CYVS,A3LWC833HQIG7J,4
5397,B00622CYVS,ATIHDHZYNQ0EI,5
5411,B00622CYVS,A3HGBBGUAF3D8H,3
5413,B00622CYVS,A2KIVODZRTGY4U,5
5414,B00622CYVS,A2MF0C4E7GYCI,5
5415,B00622CYVS,A2NQKBC54RAZL5,5
5424,B00622CYVS,A2YHXAZLCLDT8D,5
5434,B007OSSZ26,A3CG93783LP0FO,4
5451,B00622CYVI,ATIHDHZYNQ0EI,5
5476,B00622CYVI,A2MF0C4E7GYCI,5
5485,B00622CYVI,A2YHXAZLCLDT8D,5
5529,B006DO8R84,A1HRYC60VTMYC0,3
5556,B000Y4145M,A19XBW5WUDH1Z,4
5561,B002LMUVJ0,A1EMN4T3ROJDOO,1
5568,B0043P1O1M,A315S3F1NHG7Y8,5
5575,B00444ZAQM,A2XNOB1T796Y6B,4
5578,B0040WE938,A1VUN4JU731CBH,3
5581,B000G1X45G,A2FRFAQCWZJT3Q,5
5588,B000G1X45G,A2OR94VN7XQCUO,5
5627,B000EUJLHE,A33PVCHCQ2BTN0,5
5630,B000EUJLHE,A1WX42M589VAMQ,5
5661,B000EDMENE,A2DYW9Y2D8E43L,5
5667,B000H23YC2,AQ6AGWKWMTY8H,5
5693,B00434J6YK,AJQDIT55SZ3ZX,5
5708,B0012OTH8O,A1ZSF5CJ0A4CIO,5
5712,B002ANCCK6,A35R32TA60XD57,5
5713,B002ANCCK6,A2SRB4GMY8I8X7,5
5768,B003TIVBSU,AATQJWMI88ZP6,5
5810,B000FPWTHW,A1ZH9LWMX5UCFJ,5
5819,B002HFRYZ0,A2MOJANFPX353G,5
5844,B001EQ5EJQ,A1IW9LSLZFW9FK,5
5845,B001EQ5EJQ,A2WLS1TTUUGJYU,5
5866,B001EQ5EJQ,A2A8KWCE8RKB9T,5
5895,B003KLSZGW,A2GOE7ITDGYVE,5
5905,B003KLSZGW,A1LFSTBR7L7PUT,5
5928,B001O2IX8E,A3NHUQ33CFH3VM,3
5931,B001O2IX8E,A3LWC833HQIG7J,5
5938,B001O2IX8E,A3NHUQ33CFH3VM,4
5946,B001O2IX8E,A3LWC833HQIG7J,4
5991,B000I6PXLC,A1GDEQIGFPRBNO,5
6001,B003SE52K8,A35R32TA60XD57,5
6006,B00196497O,A3B1360JOYS0GJ,5
6030,B001E2FMLK,A3F3B6HY9RJI04,5
6065,B000H227BG,AJCK6OKNWGIYG,5
6067,B000H227BG,A250AXLRBVYKB4,5
6091,B0002IZD16,A2N11YPX95JSST,5
6117,B0010PM49E,A1IOGEZUZPII8C,5
6152,B003CMZE1S,AB094YABX21WQ,5
6160,B007J6GGII,A3OXHLG6DIBRW8,4
6161,B007J6GGII,A1W415JP5WEAJK,4
6169,B003BN7DLW,AHYRTWABDAG1H,4
6176,B001HBI29M,AS0SPE5TEM74Z,3
6177,B004NDFCSU,A3IYSIAKYOMKTO,5
6178,B002RJD2XY,A1XQMQMF07QZQS,5
6186,B000UOFW9K,A2R6RA8FRBS608,5
6188,B000UOFW9K,A3BSTFFIKK5YTW,3
6206,B002GWHCLK,A3GQSZ2RVVXDCZ,4
6231,B001SAYI2W,A31J176KH7ZZEY,5
6247,B000E65OF6,A26A64X86VL1R4,5
6253,B000E65OF6,A1YJMG0QJXZLD4,4
6256,B000E65OF6,A2DHG1HP5MCGMI,5
6259,B000E65OF6,A281NPSIMI1C2R,5
6262,B000KOSDY6,A1ZH9LWMX5UCFJ,5
6272,B000KOSDY6,A2TFHMXBU9HG3P,4
6283,B000MIFPM8,A2B7T28EARM3KA,5
6297,B002SVAYGY,A1GYEGLX3P2Y7P,5
6306,B004DP0D32,A2H2LJCQ5DJ5K3,5
6322,B000084EKW,A2R6RA8FRBS608,5
6335,B001AW9PTO,A33REC3J2JU2EL,5
6341,B001AW9PTO,A2RNYW2HIQBGSM,4
6360,B001AW9PTO,AJMY77NAPOLQ1,2
6371,B000084EKO,A1Z54EM24Y40LL,3
6372,B000084EKA,A1Z54EM24Y40LL,4
6373,B000084EKB,A1Z54EM24Y40LL,4
6374,B000084EKC,A1Z54EM24Y40LL,5
6375,B000084EKD,A1Z54EM24Y40LL,2
6380,B000084EKG,A1Z54EM24Y40LL,5
6382,B000084EK8,A1Z54EM24Y40LL,3
6385,B000084EK9,A1Z54EM24Y40LL,1
6388,B00161O1YS,A2C8O554YMY2ZL,4
6393,B000084EK4,A1Z54EM24Y40LL,3
6394,B000084EK5,A1Z54EM24Y40LL,5
6395,B000084EK6,A1Z54EM24Y40LL,5
6396,B000084EK7,A1Z54EM24Y40LL,4
6424,B000OIT8T2,AMP7TQRWAIE84,4
6427,B000OIT8T2,A2582KMXLK2P06,5
6437,B000R4DWC2,A17HMM1M7T9PJ1,4
6440,B002OLK5JO,AIQDUKFB4X38M,5
6443,B0053PO8U0,A22CW0ZHY3NJH8,4
6445,B000633WEW,AMQ1MEG334SAP,1
6447,B000633WEW,A3HQAPXAJV7PRX,4
6448,B000633WEW,AQ5DOLCW77FEE,5
6450,B000FNEX50,A2158Y2U61AU9G,4
6459,B000FNEX50,A2158Y2U61AU9G,5
6460,B000FNEX50,A2158Y2U61AU9G,2
6485,B000FNEX50,A39SCU7KSK7330,1
6487,B000FNEX50,APWCOAVILK94B,4
6489,B000FNEX50,A2LZKUARB5Y8C2,3
6493,B000FNEX50,AO0HPTFIKQE9B,5
6496,B000FNEX50,APCDN1JK6B81P,4
6500,B000FNEX50,A2158Y2U61AU9G,5
6502,B000FNEX50,A39SCU7KSK7330,1
6518,B008OV8RE8,A3HPCRD9RX351S,5
6519,B008OV8RE8,A3HPCRD9RX351S,4
6535,B00008O36H,AKZKG2Z7CNV27,1
6537,B0031YKDO0,A26EXMDN188M0,5
6538,B0031YKDO0,AC57A1QMUXK10,5
6621,B001LG945O,A1BA72K4VK1UN1,4
6623,B001LG945O,A1F9Z42CFF9IAY,4
6624,B001LG945O,A1RF9YK4BK5TRH,4
6627,B001LG945O,AN0N05A9LIJEQ,4
6631,B001LG945O,A9NXTC0HTPSDO,5
6634,B001LG945O,AY3XPKRAMKKY7,2
6635,B001LG945O,A1UAZ6MNSZKB7G,3
6636,B001LG945O,A1B70ZEWQ6UH1A,4
6638,B001LG945O,A1XG5WYLFMRRX1,1
6643,B001LG945O,A25KVM6GJBLISZ,4
6645,B001LG945O,AC6LV5D2RKTIR,2
6646,B001LG945O,A3U0S17XYK8XMJ,3
6647,B001LG945O,A3FY3H6F4249E0,3
6648,B001LG945O,A1CFU5XJXN3PV4,4
6649,B001LG945O,ABC68JUCPTVOE,5
6650,B001LG945O,A3BTL4FV6ODKAT,4
6652,B001LG945O,APVK8GGSSUDCE,2
6655,B001LG945O,A3FHDBBXZFNQUK,5
6656,B001LG945O,AJLW1DZSHOVGW,5
6660,B001LG945O,A1B6O7SAIYG2N0,3
6665,B001LG945O,A3QVAKVRAH657N,3
6671,B001LG945O,A3SMD3T0QTN109,5
6674,B001LG945O,A3CG6YLYZJXQG4,3
6691,B001LG945O,A2TO2BN3P4C00L,4
6692,B001LG945O,A3DZFEICHK5LF2,4
6694,B001LG945O,A3DA0BTIGT3WG5,4
6702,B001LG945O,A2K3DB7X56UXLZ,4
6704,B001LG945O,A19XBW5WUDH1Z,5
6710,B001LG945O,A1IHK8GL1ESOND,5
6713,B001LG945O,A2PSC7LUNIDEAH,3
6715,B001LG945O,A16AXQ11SZA8SQ,5
6717,B001LG945O,A1F7SX3GNVBNE3,3
6718,B001LG945O,A1CHOKV10NEI8X,4
6719,B001LG945O,AQ3IN3MRXQ5KH,2
6720,B001LG945O,A36K2N527TXXJN,5
6723,B001LG945O,A1PB97BLMR9X2S,1
6725,B001LG945O,A1JFXOFDRZ9CFQ,5
6728,B001LG945O,A87RT63V7SMD3,5
6730,B001LG945O,A3A1OA237FOZFK,3
6731,B001LG945O,A37USOKUTI724H,1
6734,B001LG945O,A2WN1QF8GSVHYV,5
6740,B001LG945O,A3M8R4JD1SIS76,3
6746,B001LG945O,A3FKPBNI7UWQFW,5
6749,B001LG945O,A16WPA6JV83YXT,2
6750,B001LG945O,A35JP8KSV9281K,3
6751,B001LG945O,A1EE6LQS3OPY6R,3
6755,B001LG945O,A3HRDRQ5VAFPQS,3
6756,B001LG945O,A3I9MCGO36KZ7V,3
6757,B001LG945O,A1H7Y5XKPGT0OS,2
6759,B001LG945O,A353U0L2HAMSHV,3
6762,B001LG945O,A2LXX47A0KMJVX,1
6763,B001LG945O,A30H2335OM7RD6,4
6769,B001LG945O,A1P2XYD265YE21,5
6774,B001LG945O,AMYTL79JMGQ6D,2
6776,B001LG945O,A2G9UDL72YUTT8,4
6779,B001LG945O,A26X7W5UM5QFT4,3
6792,B001LG945O,AQ1F3NP2G15S5,3
6793,B001LG945O,A2BCDZO1XQLDH,4
6794,B001LG945O,A2OWR5G2OAQF7C,5
6797,B001LG945O,A3PJZ8TU8FDQ1K,4
6798,B001LG945O,A1ONZ8JRPLBNUI,5
6799,B001LG945O,AN81JUYW2SL24,3
6801,B001LG945O,A1ZGXZW37JEZWH,4
6806,B001LG945O,A34W7QA4J5UTOR,5
6815,B001LG945O,AKCZIJ6ZHE41D,2
6817,B001LG945O,A11ED8O95W2103,3
6825,B001LG945O,A3I2WE58OUUEXG,1
6827,B001LG945O,A2Y8IDC1FKGNJC,2
6834,B001LG945O,A1VYFEJM12ZP11,2
6843,B001LG945O,AFOV2K4F0MDTZ,5
6847,B001LG945O,AQ8DU6XVA3USJ,3
6849,B001LG945O,A3F1G6UH4Y39X2,5
6851,B001LG945O,A3JPFWKS83R49V,3
6852,B001LG945O,AVU1ILDDYW301,3
6854,B001LG945O,A2MY9VXHZYAHUZ,1
6858,B001LG945O,AI0PLL5DQAHRG,3
6867,B001LG945O,A1B05INWIDZ74O,4
6872,B001LG945O,A3P8ZDHC7XSKSE,3
6876,B001LG945O,A3CG93783LP0FO,3
6877,B001LG945O,A2EDWI5EGP4V9N,3
6880,B001LG945O,A3VSO43VH3H0AT,3
6883,B001LG945O,A2SH7OWE8QJYNC,4
6885,B001LG945O,A32T2H8150OJLU,3
6886,B001LG945O,A1SCANWWQTEG9I,1
6892,B001LG945O,A2UVYN2FO7X43V,3
6894,B001LG945O,A2HQ8RTAJYEUJO,3
6901,B001LG945O,A1VABWDOUQLULZ,4
6902,B001LG945O,A2ULQOGN59LDNK,3
6908,B001LG945O,A4KJTS5P78ICU,5
6909,B001LG945O,A1FVP6G8W3O8ZA,3
6910,B001LG945O,A3JHC8O59WDHFZ,2
6912,B001LG945O,A1SINHLUYMCCRK,2
6915,B001LG945O,A1VUN4JU731CBH,3
6918,B001LG945O,ADS5APY1NKTL4,5
6920,B001LG945O,AAA0TUKS5VBSA,5
6934,B001LG945O,A24O15MYDNLZBE,2
6935,B001LG945O,A1AEPMPA12GUJ7,4
6937,B001LG945O,A1ZGHA3IJV01BK,4
6940,B001LG945O,A2L6QS8SVHT9RG,4
6944,B001LG945O,A3F3B6HY9RJI04,5
6945,B001LG945O,A16YU3GRGCD95S,4
6948,B001LG945O,A2BN9DIBP9A0XG,5
6950,B001LG945O,A3BAE79NXFDXGV,4
6955,B001LG945O,APP5MBH2BSX6I,5
6958,B001LG945O,A2DG1NQM08X1EI,4
6963,B001LG945O,A1XJOSJN6FHFO0,5
7048,B004K30HO2,A1PN3SJAP1TBTU,5
7070,B004K30HO2,A37CENQP0ZNKVE,3
7076,B004K30HO2,AGFV9F4CI93S3,5
7167,B000LKYVZE,A2NMQWBDWT3SQF,5
7195,B0035MT0K6,A36MP37DITBU6F,5
7200,B002CIKVOS,A2A1XYSB692L6J,5
7210,B000ES3LMC,A1ZPY91VE3IDN1,3
7214,B004AC0OF0,A2C9XE9I8RSKNX,5
7225,B00094HIZC,A281NPSIMI1C2R,5
7227,B00094HIZC,A38KP1POQ191WT,3
7228,B00094HIZC,AKMEY1BSHSDG7,5
7235,B001D4Q5AG,A1W415JP5WEAJK,5
7237,B001HTE5HM,A1W92PKR9AFLQW,5
7270,B00382UXU4,AAUICTIUBVU7R,5
7285,B004I5KO9K,AK8LOFYRZJJW0,5
7309,B00438HHVA,A2U77Z3Z7DC9T9,4
7321,B0042395CA,AKZKG2Z7CNV27,2
7329,B00351JX8G,AIFGUCOUOOFJ3,5
7338,B000FAM3Z0,AR32T3627EWQ0,5
7346,B000EDG4TE,A19XMHRB3G4DIR,5
7348,B000EDG4TE,A3R6PI47EF3F83,5
7369,B000EDG4TE,A27IHE8E5MGKG3,5
7370,B000EDG4TE,A1N655X9X7C6QY,3
7374,B001EPQQL2,AYGJ96W5KQMUJ,5
7378,B001EPQQL2,A37CENQP0ZNKVE,5
7379,B001EPQQL2,A1C217T6VWIE3,4
7380,B001EPQQL2,A1ZH9LWMX5UCFJ,5
7388,B001EPQQL2,A3TBTAX85OYRKP,5
7393,B001EPQQL2,A29313797NGT9L,4
7447,B0079LUEOA,ANEDXRFDZDL18,5
7502,B000S11CD0,A175N19FS2B4J,5
7505,B0001M0Z3O,A3F3B1JPACN215,5
7530,B00061KXUA,A1C217T6VWIE3,5
7535,B00061KXUA,AY12DBB0U420B,5
7538,B005IK4DY6,A4IL0CLL27Q33,1
7559,B0029J9U8S,A2YIO225BTKVPU,5
7592,B000CQ6KSI,A141TRXBX5YZ7A,4
7613,B004A72PKM,A1IU7S4HCK1XK0,2
7665,B004ASGJ5S,A3UCN2RGY7O6S1,5
7684,B001E5DZTS,A2158Y2U61AU9G,5
7693,B001E5DZTS,A3KZLIEGCSSM5L,4
7695,B001E5DZTS,A1OL6OBZGR6RGB,4
7758,B001E5DZTS,A33AQPJYH7UUXR,3
7760,B001E5DZTS,ACRZORZLEHJX6,2
7772,B007J6KEPY,A1F7YU6O5RU432,5
7773,B007J6KEPY,A3OXHLG6DIBRW8,5
7776,B000G7VYWU,A2RKZ839WIWVHL,5
7777,B000G7VYWU,A3TD1O4EC26NT2,5
7780,B000G7VYWU,A1FDVT0DLJWV78,5
7781,B000G7VYWU,APP8XWYYV4PAA,5
7784,B000E1BM16,A1X1CEGHTHMBL1,5
7785,B000E1BM16,A2YB7DLC3FOR7W,5
7786,B000E1BM16,A3W4D8XOGLWUN5,4
7817,B000HB9TLI,A2A9X58G2GTBLP,5
7824,B001A47SLE,A1ZH9LWMX5UCFJ,5
7857,B000ELWDRI,A1HRYC60VTMYC0,4
7863,B001GSOIY4,A2OEUROGZDTXUJ,5
7870,B000G17Y9I,AD34TCPEP7P84,5
7874,B000G17Y9I,A1GQAKL9CGQLP1,5
7888,B003V0Q1VI,A1F2EYORWOZ3G1,5
7889,B001LMPE2U,A1UQBFCERIP7VJ,5
7940,B000RHXIGO,A2UQIQUOAB47OT,5
7948,B002GFMHOE,A3GJQ3W0T0KWEO,4
7962,B004WM0ZTS,A2KIVODZRTGY4U,5
7963,B004WM0ZTS,A20EEWWSFMZ1PN,5
7967,B004WM0ZTS,A12IRGQLFE4EBA,5
7988,B004WM0ZTS,A3PJZ8TU8FDQ1K,4
7997,B001M09ATY,A13WBUX01Q4D35,5
7999,B001M09ATY,A35R32TA60XD57,1
8017,B004SISLQ0,A356ALXAC5COJ2,4
8028,B0012KH06Y,A1Z54EM24Y40LL,3
8031,B004KAHKEU,A2K89R0B20LYHB,5
8037,B001E6K67Q,A22Z9R91N8L7IQ,4
8041,B003GYZBK6,A14BTJRH9VNLJJ,5
8053,B002PNGY28,A1KEK09ZA6J9P8,5
8067,B0012KB4M0,A37GFKV81AL1VF,5
8068,B0012KB4M0,A2DDKFU4NDJ15K,4
8110,B0000EIE2Z,A3M174IC0VXOS2,5
8114,B004W7T9VI,A26A64X86VL1R4,4
8119,B004W7T9VI,A3JLECMNWC4LDY,5
8178,B000LKXJV6,A36FEPUTDN12KA,5
8192,B000LKZ84W,A18SNZN6Z16NCV,5
8222,B000BXUVYG,A1Z54EM24Y40LL,4
8246,B000E15DFM,A2PNOU7NXB1JE4,5
8248,B000E15DFM,A3RYMO6S22FMM5,4
8255,B000E15DFM,A35N0EICBY7X8J,5
8256,B000E15DFM,A393F381MA82AY,4
8288,B003VXFK44,A3LQS08K2OBI5Z,3
8290,B003VXFK44,AQ6SHOW0VMZGF,2
8294,B003VXFK44,A2TPOYNEEWCB47,5
8297,B003VXFK44,A2UCZAWAN5QMJQ,4
8300,B003VXFK44,A1H703P9ALYVM6,3
8301,B003VXFK44,A35R32TA60XD57,5
8305,B003VXFK44,AP03SDCDB6RBD,5
8306,B003VXFK44,AQ6SHOW0VMZGF,3
8309,B003VXFK44,ABQN42N7ICNZQ,4
8351,B003VXFK44,A3NN3VV31VGXRC,5
8366,B003VXFK44,A3LXOMANBRFQJG,4
8372,B003VXFK44,A1NMKHIFGUZSMM,5
8378,B003VXFK44,A3FLB2I0FYHWWA,5
8379,B003VXFK44,A1PJX7Y2V3SICE,5
8385,B003VXFK44,A2SZLNSI5KOQJT,4
8386,B003VXFK44,A2SZLNSI5KOQJT,5
8387,B003VXFK44,A17HMM1M7T9PJ1,4
8388,B003VXFK44,A2SZLNSI5KOQJT,3
8391,B003VXFK44,AQQ79QLD9K4OF,5
8392,B003VXFK44,A3R7R8ARVN2P3D,5
8405,B003VXFK44,A33NXNZ79H5K51,4
8418,B003VXFK44,A1UC50DYFPSXYD,5
8419,B003VXFK44,A3KHF4HNHSQYZ0,5
8421,B003VXFK44,AHRASE2UFPFKK,4
8422,B003VXFK44,A26NFIQ7KWI8Y7,3
8424,B003VXFK44,A1UC50DYFPSXYD,5
8426,B003VXFK44,A3TX6CWSZL02PW,5
8427,B003VXFK44,A3TX6CWSZL02PW,5
8428,B003VXFK44,A3TX6CWSZL02PW,5
8437,B003VXFK44,A1XPT6TAPFPPEM,4
8440,B003VXFK44,AHRASE2UFPFKK,5
8442,B003VXFK44,A2TJG4N8LNJW23,4
8447,B003VXFK44,A2SZLNSI5KOQJT,3
8449,B003VXFK44,A21CZIJ7LXR1A1,4
8460,B003VXFK44,AYOMAHLWRQHUG,5
8474,B003VXFK44,A35OY2ASP1MP5M,4
8478,B003VXFK44,A2D1LPEUCTNT8X,3
8484,B003VXFK44,A35OY2ASP1MP5M,5
8488,B003VXFK44,A1SPFZ5BOIMIXR,5
8494,B003VXFK44,A1HGXLP6WATS4B,5
8516,B003VXFK44,A121VLJBL8T0H1,5
8517,B003VXFK44,A121VLJBL8T0H1,3
8522,B003VXFK44,A10H24TDLK2VDP,3
8523,B003VXFK44,A10H24TDLK2VDP,3
8532,B003VXFK44,A3OXRFCJI67IMN,4
8540,B003VXFK44,A2VBTN6ZR67YOF,3
8551,B003VXFK44,AQQLWCMRNDFGI,4
8565,B003VXFK44,A2ZOVHKYDH4UOJ,4
8572,B003VXFK44,A3T4UQRGKU4SPG,2
8606,B003VXFK44,A2KUUWP4ZZMOBP,4
8609,B003VXFK44,AKK49Y5DWSEND,5
8611,B003VXFK44,A2H74FIBDN5NMR,5
8625,B003VXFK44,AP03SDCDB6RBD,3
8627,B003VXFK44,A3Z9QN0RCOHEY,5
8633,B003VXFK44,ABQN42N7ICNZQ,5
8638,B003VXFK44,A1GDFWGKJARI4M,5
8639,B003VXFK44,A2K3J2X8KDY47N,4
8640,B003VXFK44,A2SZLNSI5KOQJT,4
8644,B003VXFK44,A25UTJ1AXFC0Z9,1
8650,B003VXFK44,AQ6SHOW0VMZGF,3
8658,B003VXFK44,A3P84TZX9X1B3X,2
8659,B003VXFK44,A26NFIQ7KWI8Y7,1
8668,B003VXFK44,A3SFS8R1T6JJM9,5
8671,B003VXFK44,AD2QRU9ZXBQZ1,2
8677,B003VXFK44,ABQN42N7ICNZQ,4
8681,B003VXFK44,A1H703P9ALYVM6,4
8682,B003VXFK44,A29BHW9YT2FZ77,3
8683,B003VXFK44,A29BHW9YT2FZ77,3
8688,B003VXFK44,A3IR834T7AROBT,5
8690,B003VXFK44,AQQ79QLD9K4OF,5
8691,B003VXFK44,AYOMAHLWRQHUG,5
8697,B003VXFK44,AJXVOY9PS5UUP,5
8702,B003VXFK44,A10H24TDLK2VDP,3
8703,B003VXFK44,A31W55J90T8NFF,4
8704,B003VXFK44,A2H74FIBDN5NMR,5
8710,B003VXFK44,A3NVNHJ1SJW080,5
8712,B003VXFK44,A35R32TA60XD57,5
8713,B003VXFK44,AJS7THAS9CZ59,5
8716,B003VXFK44,AP03SDCDB6RBD,5
8719,B003VXFK44,A1Q3VZH3TP8DFN,5
8723,B003VXFK44,A2NVX117EFIW7Q,3
8724,B003VXFK44,A1GDFWGKJARI4M,5
8734,B003VXFK44,AQQLWCMRNDFGI,4
8737,B003VXFK44,A3R7R8ARVN2P3D,4
8740,B000LKZ84C,A2UDUJG17I8S1,5
8749,B000LKZ84C,AX668BUQRHI7C,5
8751,B000LKZ84C,A6KL17KKN0A5L,5
8758,B00469VTOW,AY1EF0GOH80EK,4
8762,B004OLUCAE,A281NPSIMI1C2R,5
8763,B004OLUCAE,A1GQAKL9CGQLP1,5
8766,B000WS1AJA,A281NPSIMI1C2R,5
8767,B008S5LR0G,A1IW9LSLZFW9FK,5
8768,B000MGSJ5A,A175N19FS2B4J,5
8791,B000M5PP8U,A281NPSIMI1C2R,5
8813,B00060PTLO,AY1EF0GOH80EK,5
8815,B00060PTLO,A1IU7S4HCK1XK0,5
8828,B00060PTLO,A1GYEGLX3P2Y7P,5
8864,B001QW6LMW,A2XPGNJ8YUPHM0,5
8877,B001EQ5EQE,A25C2M3QF9G7OQ,5
8898,B0092X7OGY,A1IU7S4HCK1XK0,5
8906,B0043P126O,AZV26LP92E6WU,5
8935,B0007A0AP8,A1RLLTUBCFQV22,5
8940,B0007A0AP8,A3HPCRD9RX351S,5
8953,B0007A0AP8,AR32T3627EWQ0,5
8956,B0007A0AP8,A3S3L24L3MMDXR,5
8960,B0007A0AP8,A2DDKFU4NDJ15K,5
8984,B0007A0AP8,A26LD9FQHTM8ZH,5
8997,B006N3IG4K,A3LQS08K2OBI5Z,3
8999,B006N3IG4K,AQ6SHOW0VMZGF,2
9003,B006N3IG4K,A2TPOYNEEWCB47,5
9006,B006N3IG4K,A2UCZAWAN5QMJQ,4
9009,B006N3IG4K,A1H703P9ALYVM6,3
9010,B006N3IG4K,A35R32TA60XD57,5
9014,B006N3IG4K,AP03SDCDB6RBD,5
9015,B006N3IG4K,AQ6SHOW0VMZGF,3
9018,B006N3IG4K,ABQN42N7ICNZQ,4
9060,B006N3IG4K,A3NN3VV31VGXRC,5
9075,B006N3IG4K,A3LXOMANBRFQJG,4
9081,B006N3IG4K,A1NMKHIFGUZSMM,5
9087,B006N3IG4K,A3FLB2I0FYHWWA,5
9088,B006N3IG4K,A1PJX7Y2V3SICE,5
9094,B006N3IG4K,A2SZLNSI5KOQJT,4
9095,B006N3IG4K,A2SZLNSI5KOQJT,5
9096,B006N3IG4K,A17HMM1M7T9PJ1,4
9097,B006N3IG4K,A2SZLNSI5KOQJT,3
9100,B006N3IG4K,AQQ79QLD9K4OF,5
9101,B006N3IG4K,A3R7R8ARVN2P3D,5
9114,B006N3IG4K,A33NXNZ79H5K51,4
9127,B006N3IG4K,A1UC50DYFPSXYD,5
9128,B006N3IG4K,A3KHF4HNHSQYZ0,5
9130,B006N3IG4K,AHRASE2UFPFKK,4
9131,B006N3IG4K,A26NFIQ7KWI8Y7,3
9133,B006N3IG4K,A1UC50DYFPSXYD,5
9135,B006N3IG4K,A3TX6CWSZL02PW,5
9136,B006N3IG4K,A3TX6CWSZL02PW,5
9137,B006N3IG4K,A3TX6CWSZL02PW,5
9146,B006N3IG4K,A1XPT6TAPFPPEM,4
9149,B006N3IG4K,AHRASE2UFPFKK,5
9151,B006N3IG4K,A2TJG4N8LNJW23,4
9156,B006N3IG4K,A2SZLNSI5KOQJT,3
9158,B006N3IG4K,A21CZIJ7LXR1A1,4
9169,B006N3IG4K,AYOMAHLWRQHUG,5
9183,B006N3IG4K,A35OY2ASP1MP5M,4
9187,B006N3IG4K,A2D1LPEUCTNT8X,3
9193,B006N3IG4K,A35OY2ASP1MP5M,5
9197,B006N3IG4K,A1SPFZ5BOIMIXR,5
9203,B006N3IG4K,A1HGXLP6WATS4B,5
9225,B006N3IG4K,A121VLJBL8T0H1,5
9226,B006N3IG4K,A121VLJBL8T0H1,3
9231,B006N3IG4K,A10H24TDLK2VDP,3
9232,B006N3IG4K,A10H24TDLK2VDP,3
9241,B006N3IG4K,A3OXRFCJI67IMN,4
9249,B006N3IG4K,A2VBTN6ZR67YOF,3
9260,B006N3IG4K,AQQLWCMRNDFGI,4
9274,B006N3IG4K,A2ZOVHKYDH4UOJ,4
9281,B006N3IG4K,A3T4UQRGKU4SPG,2
9315,B006N3IG4K,A2KUUWP4ZZMOBP,4
9318,B006N3IG4K,AKK49Y5DWSEND,5
9320,B006N3IG4K,A2H74FIBDN5NMR,5
9334,B006N3IG4K,AP03SDCDB6RBD,3
9336,B006N3IG4K,A3Z9QN0RCOHEY,5
9342,B006N3IG4K,ABQN42N7ICNZQ,5
9347,B006N3IG4K,A1GDFWGKJARI4M,5
9348,B006N3IG4K,A2K3J2X8KDY47N,4
9349,B006N3IG4K,A2SZLNSI5KOQJT,4
9353,B006N3IG4K,A25UTJ1AXFC0Z9,1
9359,B006N3IG4K,AQ6SHOW0VMZGF,3
9367,B006N3IG4K,A3P84TZX9X1B3X,2
9368,B006N3IG4K,A26NFIQ7KWI8Y7,1
9377,B006N3IG4K,A3SFS8R1T6JJM9,5
9380,B006N3IG4K,AD2QRU9ZXBQZ1,2
9386,B006N3IG4K,ABQN42N7ICNZQ,4
9390,B006N3IG4K,A1H703P9ALYVM6,4
9391,B006N3IG4K,A29BHW9YT2FZ77,3
9392,B006N3IG4K,A29BHW9YT2FZ77,3
9397,B006N3IG4K,A3IR834T7AROBT,5
9399,B006N3IG4K,AQQ79QLD9K4OF,5
9400,B006N3IG4K,AYOMAHLWRQHUG,5
9406,B006N3IG4K,AJXVOY9PS5UUP,5
9411,B006N3IG4K,A10H24TDLK2VDP,3
9412,B006N3IG4K,A31W55J90T8NFF,4
9413,B006N3IG4K,A2H74FIBDN5NMR,5
9419,B006N3IG4K,A3NVNHJ1SJW080,5
9421,B006N3IG4K,A35R32TA60XD57,5
9422,B006N3IG4K,AJS7THAS9CZ59,5
9425,B006N3IG4K,AP03SDCDB6RBD,5
